;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 4/28/2016 2:37:13 PM
;----------------------------------------------

;Address Opcode 	ASM
0x0350	0xD078      	BRA         L___Lib_USB_genHID_USB_Get_Dsc_Handler148
;__Lib_USB_genHID.c,3576 :: 		
0x0352	0x0EC0      	MOVLW       192
0x0354	0x0100      	MOVLB       0
0x0356	0x6F71      	MOVWF       __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,3578 :: 		
0x0358	0xD069      	BRA         L___Lib_USB_genHID_USB_Get_Dsc_Handler149
;__Lib_USB_genHID.c,3579 :: 		
L___Lib_USB_genHID_USB_Get_Dsc_Handler151:
0x035A	0x0100      	MOVLB       0
;__Lib_USB_genHID.c,3580 :: 		
0x035C	0x0E92      	MOVLW       _device_dsc
0x035E	0x6E00      	MOVWF       R0 
0x0360	0x0E1E      	MOVLW       hi_addr(_device_dsc)
0x0362	0x6E01      	MOVWF       R1 
0x0364	0x0E00      	MOVLW       higher_addr(_device_dsc)
0x0366	0x6E02      	MOVWF       R2 
0x0368	0xF06EC000  	MOVFF       R0, __Lib_USB_genHID_inPipes
0x036C	0xF06FC001  	MOVFF       R1, __Lib_USB_genHID_inPipes+1
0x0370	0xF070C002  	MOVFF       R2, __Lib_USB_genHID_inPipes+2
;__Lib_USB_genHID.c,3581 :: 		
0x0374	0x0E12      	MOVLW       18
0x0376	0x6F72      	MOVWF       __Lib_USB_genHID_inPipes+4, 1
0x0378	0x0E00      	MOVLW       0
0x037A	0x6F73      	MOVWF       __Lib_USB_genHID_inPipes+5, 1
;__Lib_USB_genHID.c,3582 :: 		
0x037C	0xD062      	BRA         L___Lib_USB_genHID_USB_Get_Dsc_Handler150
;__Lib_USB_genHID.c,3583 :: 		
L___Lib_USB_genHID_USB_Get_Dsc_Handler152:
0x037E	0x0100      	MOVLB       0
;__Lib_USB_genHID.c,3585 :: 		
0x0380	0x0E03      	MOVLW       3
0x0382	0x6E00      	MOVWF       R0 
0x0384	0x0E00      	MOVLW       0
0x0386	0x6E01      	MOVWF       R1 
0x0388	0xF004C422  	MOVFF       1058, R4
0x038C	0x0E00      	MOVLW       0
0x038E	0x6E05      	MOVWF       R5 
0x0390	0xDF15      	RCALL       _Mul_16x16_U
0x0392	0x0E8F      	MOVLW       _USB_config_dsc_ptr
0x0394	0x2400      	ADDWF       R0, 0 
0x0396	0x6EE9      	MOVWF       FSR0L 
0x0398	0x0E00      	MOVLW       hi_addr(_USB_config_dsc_ptr)
0x039A	0x2001      	ADDWFC      R1, 0 
0x039C	0x6EEA      	MOVWF       FSR0H 
0x039E	0xF06ECFEE  	MOVFF       POSTINC0, __Lib_USB_genHID_inPipes
0x03A2	0xF06FCFEE  	MOVFF       POSTINC0, __Lib_USB_genHID_inPipes+1
0x03A6	0xF070CFEE  	MOVFF       POSTINC0, __Lib_USB_genHID_inPipes+2
;__Lib_USB_genHID.c,3586 :: 		
0x03AA	0x0E02      	MOVLW       2
0x03AC	0x256E      	ADDWF       __Lib_USB_genHID_inPipes, 0, 1
0x03AE	0x6EF6      	MOVWF       4086 
0x03B0	0x0E00      	MOVLW       0
0x03B2	0x216F      	ADDWFC      __Lib_USB_genHID_inPipes+1, 0, 1
0x03B4	0x6EF7      	MOVWF       TBLPTRH 
0x03B6	0x0E00      	MOVLW       0
0x03B8	0x2170      	ADDWFC      __Lib_USB_genHID_inPipes+2, 0, 1
0x03BA	0x6EF8      	MOVWF       TBLPTRU 
0x03BC	0x0009      	TBLRD*+
0x03BE	0xF000CFF5  	MOVFF       TABLAT, R0
0x03C2	0x0009      	TBLRD*+
0x03C4	0xF001CFF5  	MOVFF       TABLAT, R1
0x03C8	0xF072C000  	MOVFF       R0, __Lib_USB_genHID_inPipes+4
0x03CC	0xF073C001  	MOVFF       R1, __Lib_USB_genHID_inPipes+5
;__Lib_USB_genHID.c,3587 :: 		
0x03D0	0xD038      	BRA         L___Lib_USB_genHID_USB_Get_Dsc_Handler150
;__Lib_USB_genHID.c,3588 :: 		
L___Lib_USB_genHID_USB_Get_Dsc_Handler153:
;__Lib_USB_genHID.c,3592 :: 		
0x03D2	0x0104      	MOVLB       4
0x03D4	0x5122      	MOVF        1058, 0, 1
0x03D6	0x0100      	MOVLB       0
0x03D8	0x5D8B      	SUBWF       __Lib_USB_genHID_maxDescriptorIndex, 0, 1
0x03DA	0xE323      	BNC         L___Lib_USB_genHID_USB_Get_Dsc_Handler154
;__Lib_USB_genHID.c,3594 :: 		
0x03DC	0x0E03      	MOVLW       3
0x03DE	0x6E00      	MOVWF       R0 
0x03E0	0x0E00      	MOVLW       0
0x03E2	0x6E01      	MOVWF       R1 
0x03E4	0xF004C422  	MOVFF       1058, R4
0x03E8	0x0E00      	MOVLW       0
0x03EA	0x6E05      	MOVWF       R5 
0x03EC	0xDEE7      	RCALL       _Mul_16x16_U
0x03EE	0x0E9A      	MOVLW       _USB_string_dsc_ptr
0x03F0	0x2400      	ADDWF       R0, 0 
0x03F2	0x6EE9      	MOVWF       FSR0L 
0x03F4	0x0E00      	MOVLW       hi_addr(_USB_string_dsc_ptr)
0x03F6	0x2001      	ADDWFC      R1, 0 
0x03F8	0x6EEA      	MOVWF       FSR0H 
0x03FA	0xF06ECFEE  	MOVFF       POSTINC0, __Lib_USB_genHID_inPipes
0x03FE	0xF06FCFEE  	MOVFF       POSTINC0, __Lib_USB_genHID_inPipes+1
0x0402	0xF070CFEE  	MOVFF       POSTINC0, __Lib_USB_genHID_inPipes+2
;__Lib_USB_genHID.c,3596 :: 		
0x0406	0xFFF6C06E  	MOVFF       __Lib_USB_genHID_inPipes, 4086
0x040A	0xFFF7C06F  	MOVFF       __Lib_USB_genHID_inPipes+1, TBLPTRH
0x040E	0xFFF8C070  	MOVFF       __Lib_USB_genHID_inPipes+2, TBLPTRU
0x0412	0x0009      	TBLRD*+
0x0414	0xF000CFF5  	MOVFF       TABLAT, R0
0x0418	0xF072C000  	MOVFF       R0, __Lib_USB_genHID_inPipes+4
0x041C	0x0E00      	MOVLW       0
0x041E	0x6F73      	MOVWF       __Lib_USB_genHID_inPipes+5, 1
;__Lib_USB_genHID.c,3597 :: 		
0x0420	0xD001      	BRA         L___Lib_USB_genHID_USB_Get_Dsc_Handler155
L___Lib_USB_genHID_USB_Get_Dsc_Handler154:
;__Lib_USB_genHID.c,3598 :: 		
0x0422	0x6B71      	CLRF        __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,3599 :: 		
L___Lib_USB_genHID_USB_Get_Dsc_Handler155:
;__Lib_USB_genHID.c,3600 :: 		
0x0424	0xD00E      	BRA         L___Lib_USB_genHID_USB_Get_Dsc_Handler150
;__Lib_USB_genHID.c,3601 :: 		
L___Lib_USB_genHID_USB_Get_Dsc_Handler156:
0x0426	0x0100      	MOVLB       0
;__Lib_USB_genHID.c,3602 :: 		
0x0428	0x6B71      	CLRF        __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,3603 :: 		
0x042A	0xD00B      	BRA         L___Lib_USB_genHID_USB_Get_Dsc_Handler150
;__Lib_USB_genHID.c,3604 :: 		
L___Lib_USB_genHID_USB_Get_Dsc_Handler149:
0x042C	0x0104      	MOVLB       4
0x042E	0x5123      	MOVF        1059, 0, 1
0x0430	0x0A01      	XORLW       1
0x0432	0xE093      	BZ          L___Lib_USB_genHID_USB_Get_Dsc_Handler151
0x0434	0x5123      	MOVF        1059, 0, 1
0x0436	0x0A02      	XORLW       2
0x0438	0xE0A2      	BZ          L___Lib_USB_genHID_USB_Get_Dsc_Handler152
0x043A	0x5123      	MOVF        1059, 0, 1
0x043C	0x0A03      	XORLW       3
0x043E	0xE0C9      	BZ          L___Lib_USB_genHID_USB_Get_Dsc_Handler153
0x0440	0xD7F2      	BRA         L___Lib_USB_genHID_USB_Get_Dsc_Handler156
L___Lib_USB_genHID_USB_Get_Dsc_Handler150:
;__Lib_USB_genHID.c,3605 :: 		
L___Lib_USB_genHID_USB_Get_Dsc_Handler148:
;__Lib_USB_genHID.c,3606 :: 		
L_end_USB_Get_Dsc_Handler:
0x0442	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Get_Dsc_Handler
__Lib_USB_genHID_USB_Set_Cfg_Handler:
;__Lib_USB_genHID.c,3986 :: 		
;__Lib_USB_genHID.c,3990 :: 		
0x0444	0x0100      	MOVLB       0
0x0446	0x8F71      	BSF         __Lib_USB_genHID_inPipes+3, 7, 1
;__Lib_USB_genHID.c,3994 :: 		
0x0448	0x6A71      	CLRF        UEP1 
;__Lib_USB_genHID.c,3998 :: 		
0x044A	0x6A49      	CLRF        __Lib_USB_genHID_USBAlternateInterface 
;__Lib_USB_genHID.c,4001 :: 		
0x044C	0xF04BC422  	MOVFF       1058, __Lib_USB_genHID_USBActiveConfiguration
;__Lib_USB_genHID.c,4004 :: 		
0x0450	0x504B      	MOVF        __Lib_USB_genHID_USBActiveConfiguration, 0 
0x0452	0x0A00      	XORLW       0
0x0454	0xE103      	BNZ         L___Lib_USB_genHID_USB_Set_Cfg_Handler196
;__Lib_USB_genHID.c,4006 :: 		
0x0456	0x0E10      	MOVLW       16
0x0458	0x6E4E      	MOVWF       __Lib_USB_genHID_USBDeviceState 
;__Lib_USB_genHID.c,4007 :: 		
0x045A	0xD003      	BRA         L___Lib_USB_genHID_USB_Set_Cfg_Handler197
L___Lib_USB_genHID_USB_Set_Cfg_Handler196:
;__Lib_USB_genHID.c,4009 :: 		
0x045C	0x0E20      	MOVLW       32
0x045E	0x6E4E      	MOVWF       __Lib_USB_genHID_USBDeviceState 
;__Lib_USB_genHID.c,4012 :: 		
0x0460	0xDE4A      	RCALL       __Lib_USB_genHID_USB_CB_Init_EP
;__Lib_USB_genHID.c,4014 :: 		
L___Lib_USB_genHID_USB_Set_Cfg_Handler197:
;__Lib_USB_genHID.c,4015 :: 		
L_end_USB_Set_Cfg_Handler:
0x0462	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Set_Cfg_Handler
__Lib_USB_genHID_USB_Check_HID_Request:
;__Lib_USB_genHID.c,4362 :: 		
;__Lib_USB_genHID.c,4363 :: 		
0x0464	0xF001C420  	MOVFF       __Lib_USB_genHID_SetupPkt, R1
0x0468	0x0E1F      	MOVLW       31
0x046A	0x1601      	ANDWF       R1, 1 
0x046C	0x5001      	MOVF        R1, 0 
0x046E	0x0A01      	XORLW       1
0x0470	0xE001      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request210
0x0472	0xD094      	BRA         L_end_USB_Check_HID_Request
L___Lib_USB_genHID_USB_Check_HID_Request210:
;__Lib_USB_genHID.c,4364 :: 		
0x0474	0x0104      	MOVLB       4
0x0476	0x5124      	MOVF        1060, 0, 1
0x0478	0x0A00      	XORLW       0
0x047A	0xE001      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request211
0x047C	0xD08F      	BRA         L_end_USB_Check_HID_Request
L___Lib_USB_genHID_USB_Check_HID_Request211:
;__Lib_USB_genHID.c,4371 :: 		
0x047E	0x5121      	MOVF        1057, 0, 1
0x0480	0x0A06      	XORLW       6
0x0482	0xE142      	BNZ         L___Lib_USB_genHID_USB_Check_HID_Request212
;__Lib_USB_genHID.c,4372 :: 		
0x0484	0xD037      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request213
;__Lib_USB_genHID.c,4373 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request215:
;__Lib_USB_genHID.c,4374 :: 		
0x0486	0x504B      	MOVF        __Lib_USB_genHID_USBActiveConfiguration, 0 
0x0488	0x0A01      	XORLW       1
0x048A	0xE118      	BNZ         L___Lib_USB_genHID_USB_Check_HID_Request216
;__Lib_USB_genHID.c,4375 :: 		
0x048C	0x0E0C      	MOVLW       _configDescriptor1
0x048E	0x6E00      	MOVWF       R0 
0x0490	0x0E1E      	MOVLW       hi_addr(_configDescriptor1)
0x0492	0x6E01      	MOVWF       R1 
0x0494	0x0E00      	MOVLW       higher_addr(_configDescriptor1)
0x0496	0x6E02      	MOVWF       R2 
0x0498	0x0E12      	MOVLW       18
0x049A	0x2600      	ADDWF       R0, 1 
0x049C	0x0E00      	MOVLW       0
0x049E	0x2201      	ADDWFC      R1, 1 
0x04A0	0x2202      	ADDWFC      R2, 1 
0x04A2	0xF06EC000  	MOVFF       R0, __Lib_USB_genHID_inPipes
0x04A6	0xF06FC001  	MOVFF       R1, __Lib_USB_genHID_inPipes+1
0x04AA	0xF070C002  	MOVFF       R2, __Lib_USB_genHID_inPipes+2
0x04AE	0x0E09      	MOVLW       9
0x04B0	0x0100      	MOVLB       0
0x04B2	0x6F72      	MOVWF       __Lib_USB_genHID_inPipes+4, 1
0x04B4	0x0E00      	MOVLW       0
0x04B6	0x6F73      	MOVWF       __Lib_USB_genHID_inPipes+5, 1
0x04B8	0x0EC0      	MOVLW       192
0x04BA	0x6F71      	MOVWF       __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,4380 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request216:
;__Lib_USB_genHID.c,4381 :: 		
0x04BC	0xD025      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request214
;__Lib_USB_genHID.c,4382 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request217:
;__Lib_USB_genHID.c,4383 :: 		
0x04BE	0x504B      	MOVF        __Lib_USB_genHID_USBActiveConfiguration, 0 
0x04C0	0x0A01      	XORLW       1
0x04C2	0xE113      	BNZ         L___Lib_USB_genHID_USB_Check_HID_Request218
;__Lib_USB_genHID.c,4384 :: 		
0x04C4	0x0100      	MOVLB       0
0x04C6	0x0E35      	MOVLW       _hid_rpt_desc
0x04C8	0x6E00      	MOVWF       R0 
0x04CA	0x0E1E      	MOVLW       hi_addr(_hid_rpt_desc)
0x04CC	0x6E01      	MOVWF       R1 
0x04CE	0x0E00      	MOVLW       higher_addr(_hid_rpt_desc)
0x04D0	0x6E02      	MOVWF       R2 
0x04D2	0xF06EC000  	MOVFF       R0, __Lib_USB_genHID_inPipes
0x04D6	0xF06FC001  	MOVFF       R1, __Lib_USB_genHID_inPipes+1
0x04DA	0xF070C002  	MOVFF       R2, __Lib_USB_genHID_inPipes+2
0x04DE	0x0E21      	MOVLW       33
0x04E0	0x6F72      	MOVWF       __Lib_USB_genHID_inPipes+4, 1
0x04E2	0x0E00      	MOVLW       0
0x04E4	0x6F73      	MOVWF       __Lib_USB_genHID_inPipes+5, 1
0x04E6	0x0EC0      	MOVLW       192
0x04E8	0x6F71      	MOVWF       __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,4389 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request218:
;__Lib_USB_genHID.c,4390 :: 		
0x04EA	0xD00E      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request214
;__Lib_USB_genHID.c,4391 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request219:
0x04EC	0x0100      	MOVLB       0
;__Lib_USB_genHID.c,4392 :: 		
0x04EE	0x0E80      	MOVLW       128
0x04F0	0x6F71      	MOVWF       __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,4393 :: 		
0x04F2	0xD00A      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request214
;__Lib_USB_genHID.c,4394 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request213:
0x04F4	0x0104      	MOVLB       4
0x04F6	0x5123      	MOVF        1059, 0, 1
0x04F8	0x0A21      	XORLW       33
0x04FA	0xE0C5      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request215
0x04FC	0x5123      	MOVF        1059, 0, 1
0x04FE	0x0A22      	XORLW       34
0x0500	0xE0DE      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request217
0x0502	0x5123      	MOVF        1059, 0, 1
0x0504	0x0A23      	XORLW       35
0x0506	0xE0F2      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request219
L___Lib_USB_genHID_USB_Check_HID_Request214:
;__Lib_USB_genHID.c,4395 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request212:
;__Lib_USB_genHID.c,4397 :: 		
0x0508	0xF001C420  	MOVFF       __Lib_USB_genHID_SetupPkt, R1
0x050C	0x0E60      	MOVLW       96
0x050E	0x1601      	ANDWF       R1, 1 
0x0510	0x0E05      	MOVLW       5
0x0512	0x6E00      	MOVWF       R0 
0x0514	0x5000      	MOVF        R0, 0 
L___Lib_USB_genHID_USB_Check_HID_Request325:
0x0516	0xE004      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request326
0x0518	0x3201      	RRCF        R1, 1 
0x051A	0x9E01      	BCF         R1, 7 
0x051C	0x0FFF      	ADDLW       255
0x051E	0xD7FB      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request325
L___Lib_USB_genHID_USB_Check_HID_Request326:
0x0520	0x5001      	MOVF        R1, 0 
0x0522	0x0A01      	XORLW       1
0x0524	0xE001      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request220
;__Lib_USB_genHID.c,4398 :: 		
0x0526	0xD03A      	BRA         L_end_USB_Check_HID_Request
;__Lib_USB_genHID.c,4399 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request220:
;__Lib_USB_genHID.c,4401 :: 		
0x0528	0xD026      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request221
;__Lib_USB_genHID.c,4402 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request223:
;__Lib_USB_genHID.c,4406 :: 		
0x052A	0xD038      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request222
;__Lib_USB_genHID.c,4407 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request224:
;__Lib_USB_genHID.c,4411 :: 		
0x052C	0xD037      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request222
;__Lib_USB_genHID.c,4412 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request225:
;__Lib_USB_genHID.c,4413 :: 		
0x052E	0x0E51      	MOVLW       __Lib_USB_genHID_idle_rate
0x0530	0x0100      	MOVLB       0
0x0532	0x6F6E      	MOVWF       __Lib_USB_genHID_inPipes, 1
0x0534	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_idle_rate)
0x0536	0x6F6F      	MOVWF       __Lib_USB_genHID_inPipes+1, 1
0x0538	0x0E01      	MOVLW       1
0x053A	0x6F72      	MOVWF       __Lib_USB_genHID_inPipes+4, 1
0x053C	0x0E00      	MOVLW       0
0x053E	0x6F73      	MOVWF       __Lib_USB_genHID_inPipes+5, 1
0x0540	0x0EC1      	MOVLW       193
0x0542	0x6F71      	MOVWF       __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,4417 :: 		
0x0544	0xD02B      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request222
;__Lib_USB_genHID.c,4418 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request226:
0x0546	0x0100      	MOVLB       0
;__Lib_USB_genHID.c,4419 :: 		
0x0548	0x0E80      	MOVLW       128
0x054A	0x6F71      	MOVWF       __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,4420 :: 		
0x054C	0xF051C423  	MOVFF       1059, __Lib_USB_genHID_idle_rate
;__Lib_USB_genHID.c,4421 :: 		
0x0550	0xD025      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request222
;__Lib_USB_genHID.c,4422 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request227:
0x0552	0x0100      	MOVLB       0
;__Lib_USB_genHID.c,4423 :: 		
0x0554	0x0E88      	MOVLW       __Lib_USB_genHID_active_protocol
0x0556	0x6F6E      	MOVWF       __Lib_USB_genHID_inPipes, 1
0x0558	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_active_protocol)
0x055A	0x6F6F      	MOVWF       __Lib_USB_genHID_inPipes+1, 1
0x055C	0x0E01      	MOVLW       1
0x055E	0x6F72      	MOVWF       __Lib_USB_genHID_inPipes+4, 1
0x0560	0x0E00      	MOVLW       0
0x0562	0x6F73      	MOVWF       __Lib_USB_genHID_inPipes+5, 1
0x0564	0x0E81      	MOVLW       129
0x0566	0x6F71      	MOVWF       __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,4427 :: 		
0x0568	0xD019      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request222
;__Lib_USB_genHID.c,4428 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request228:
0x056A	0x0100      	MOVLB       0
;__Lib_USB_genHID.c,4429 :: 		
0x056C	0x0E80      	MOVLW       128
0x056E	0x6F71      	MOVWF       __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,4430 :: 		
0x0570	0xF088C422  	MOVFF       1058, __Lib_USB_genHID_active_protocol
;__Lib_USB_genHID.c,4431 :: 		
0x0574	0xD013      	BRA         L___Lib_USB_genHID_USB_Check_HID_Request222
;__Lib_USB_genHID.c,4432 :: 		
L___Lib_USB_genHID_USB_Check_HID_Request221:
0x0576	0x0104      	MOVLB       4
0x0578	0x5121      	MOVF        1057, 0, 1
0x057A	0x0A01      	XORLW       1
0x057C	0xE0D6      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request223
0x057E	0x5121      	MOVF        1057, 0, 1
0x0580	0x0A09      	XORLW       9
0x0582	0xE0D4      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request224
0x0584	0x5121      	MOVF        1057, 0, 1
0x0586	0x0A02      	XORLW       2
0x0588	0xE0D2      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request225
0x058A	0x5121      	MOVF        1057, 0, 1
0x058C	0x0A0A      	XORLW       10
0x058E	0xE0DB      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request226
0x0590	0x5121      	MOVF        1057, 0, 1
0x0592	0x0A03      	XORLW       3
0x0594	0xE0DE      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request227
0x0596	0x5121      	MOVF        1057, 0, 1
0x0598	0x0A0B      	XORLW       11
0x059A	0xE0E7      	BZ          L___Lib_USB_genHID_USB_Check_HID_Request228
L___Lib_USB_genHID_USB_Check_HID_Request222:
;__Lib_USB_genHID.c,4434 :: 		
L_end_USB_Check_HID_Request:
0x059C	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Check_HID_Request
__Lib_USB_genHID_USB_Get_Status_Handler:
;__Lib_USB_genHID.c,3623 :: 		
;__Lib_USB_genHID.c,3625 :: 		
0x059E	0x0104      	MOVLB       4
0x05A0	0x6B28      	CLRF        __Lib_USB_genHID_CtrlTrfData, 1
;__Lib_USB_genHID.c,3626 :: 		
0x05A2	0x6B29      	CLRF        1065, 1
;__Lib_USB_genHID.c,3628 :: 		
0x05A4	0xD04A      	BRA         L___Lib_USB_genHID_USB_Get_Status_Handler157
;__Lib_USB_genHID.c,3629 :: 		
L___Lib_USB_genHID_USB_Get_Status_Handler159:
;__Lib_USB_genHID.c,3630 :: 		
0x05A6	0x0100      	MOVLB       0
0x05A8	0x8F71      	BSF         __Lib_USB_genHID_inPipes+3, 7, 1
;__Lib_USB_genHID.c,3637 :: 		
0x05AA	0x0104      	MOVLB       4
0x05AC	0x8128      	BSF         __Lib_USB_genHID_CtrlTrfData, 0, 1
;__Lib_USB_genHID.c,3640 :: 		
0x05AE	0x0100      	MOVLB       0
0x05B0	0x5168      	MOVF        __Lib_USB_genHID_RemoteWakeup, 0, 1
0x05B2	0x0A01      	XORLW       1
0x05B4	0xE102      	BNZ         L___Lib_USB_genHID_USB_Get_Status_Handler161
;__Lib_USB_genHID.c,3641 :: 		
0x05B6	0x0104      	MOVLB       4
0x05B8	0x8328      	BSF         __Lib_USB_genHID_CtrlTrfData, 1, 1
;__Lib_USB_genHID.c,3642 :: 		
L___Lib_USB_genHID_USB_Get_Status_Handler161:
;__Lib_USB_genHID.c,3643 :: 		
0x05BA	0xD054      	BRA         L___Lib_USB_genHID_USB_Get_Status_Handler158
;__Lib_USB_genHID.c,3644 :: 		
L___Lib_USB_genHID_USB_Get_Status_Handler162:
;__Lib_USB_genHID.c,3645 :: 		
0x05BC	0x0100      	MOVLB       0
0x05BE	0x8F71      	BSF         __Lib_USB_genHID_inPipes+3, 7, 1
;__Lib_USB_genHID.c,3646 :: 		
0x05C0	0xD051      	BRA         L___Lib_USB_genHID_USB_Get_Status_Handler158
;__Lib_USB_genHID.c,3647 :: 		
L___Lib_USB_genHID_USB_Get_Status_Handler163:
0x05C2	0x0100      	MOVLB       0
;__Lib_USB_genHID.c,3648 :: 		
0x05C4	0x8F71      	BSF         __Lib_USB_genHID_inPipes+3, 7, 1
;__Lib_USB_genHID.c,3655 :: 		
0x05C6	0x0104      	MOVLB       4
0x05C8	0xBF24      	BTFSC       1060, 7, 1
0x05CA	0xD016      	BRA         L___Lib_USB_genHID_USB_Get_Status_Handler164
;__Lib_USB_genHID.c,3656 :: 		
0x05CC	0xF003C424  	MOVFF       1060, R3
0x05D0	0x0E0F      	MOVLW       15
0x05D2	0x1603      	ANDWF       R3, 1 
0x05D4	0xF000C003  	MOVFF       R3, R0
0x05D8	0x0E00      	MOVLW       0
0x05DA	0x6E01      	MOVWF       R1 
0x05DC	0x3600      	RLCF        R0, 1 
0x05DE	0x9000      	BCF         R0, 0 
0x05E0	0x3601      	RLCF        R1, 1 
0x05E2	0x0E64      	MOVLW       __Lib_USB_genHID_BDTEntry_OutPtr
0x05E4	0x2400      	ADDWF       R0, 0 
0x05E6	0x6EE9      	MOVWF       FSR0L 
0x05E8	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_BDTEntry_OutPtr)
0x05EA	0x2001      	ADDWFC      R1, 0 
0x05EC	0x6EEA      	MOVWF       FSR0H 
0x05EE	0xF004CFEE  	MOVFF       POSTINC0, R4
0x05F2	0xF005CFEE  	MOVFF       POSTINC0, R5
;__Lib_USB_genHID.c,3657 :: 		
0x05F6	0xD015      	BRA         L___Lib_USB_genHID_USB_Get_Status_Handler165
L___Lib_USB_genHID_USB_Get_Status_Handler164:
;__Lib_USB_genHID.c,3658 :: 		
0x05F8	0xF003C424  	MOVFF       1060, R3
0x05FC	0x0E0F      	MOVLW       15
0x05FE	0x1603      	ANDWF       R3, 1 
0x0600	0xF000C003  	MOVFF       R3, R0
0x0604	0x0E00      	MOVLW       0
0x0606	0x6E01      	MOVWF       R1 
0x0608	0x3600      	RLCF        R0, 1 
0x060A	0x9000      	BCF         R0, 0 
0x060C	0x3601      	RLCF        R1, 1 
0x060E	0x0E6A      	MOVLW       __Lib_USB_genHID_BDTEntry_InPtr
0x0610	0x2400      	ADDWF       R0, 0 
0x0612	0x6EE9      	MOVWF       FSR0L 
0x0614	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_BDTEntry_InPtr)
0x0616	0x2001      	ADDWFC      R1, 0 
0x0618	0x6EEA      	MOVWF       FSR0H 
0x061A	0xF004CFEE  	MOVFF       POSTINC0, R4
0x061E	0xF005CFEE  	MOVFF       POSTINC0, R5
;__Lib_USB_genHID.c,3659 :: 		
L___Lib_USB_genHID_USB_Get_Status_Handler165:
;__Lib_USB_genHID.c,3661 :: 		
0x0622	0xFFE9C004  	MOVFF       R4, FSR0L
0x0626	0xFFEAC005  	MOVFF       R5, FSR0H
0x062A	0xF001CFEE  	MOVFF       POSTINC0, R1
0x062E	0xA401      	BTFSS       R1, 2 
0x0630	0xD003      	BRA         L___Lib_USB_genHID_USB_Get_Status_Handler166
;__Lib_USB_genHID.c,3662 :: 		
0x0632	0x0104      	MOVLB       4
0x0634	0x0E01      	MOVLW       1
0x0636	0x6F28      	MOVWF       __Lib_USB_genHID_CtrlTrfData, 1
L___Lib_USB_genHID_USB_Get_Status_Handler166:
;__Lib_USB_genHID.c,3663 :: 		
0x0638	0xD015      	BRA         L___Lib_USB_genHID_USB_Get_Status_Handler158
